date_key,sku,category,region,channel,units,revenue_eur,cogs_eur,gross_margin_eur
20240801,SKU-0112,Pantry,East,Wholesale,144.8,608.16,244.71,363.45
20240901,SKU-0112,Pantry,East,Wholesale,145.6,611.52,246.06,365.46
20241001,SKU-0112,Pantry,East,Wholesale,79.7,334.74,134.69,200.05
20241101,SKU-0112,Pantry,East,Wholesale,28.4,119.28,48.0,71.28
20241201,SKU-0112,Pantry,East,Wholesale,102.5,430.5,173.22,257.28
20250101,SKU-0112,Pantry,East,Wholesale,133.9,562.38,226.29,336.09
20250201,SKU-0112,Pantry,East,Wholesale,184.6,775.32,311.97,463.35
20250301,SKU-0112,Pantry,East,Wholesale,251.0,1054.2,424.19,630.01
20250401,SKU-0112,Pantry,East,Wholesale,94.3,396.06,159.37,236.69
20250501,SKU-0112,Pantry,East,Wholesale,308.8,1296.96,521.87,775.09
20250601,SKU-0112,Pantry,East,Wholesale,140.9,591.78,238.12,353.66
20250701,SKU-0112,Pantry,East,Wholesale,53.1,223.02,89.74,133.28
20250801,SKU-0112,Pantry,East,Wholesale,207.6,871.92,350.84,521.08
20250901,SKU-0112,Pantry,East,Wholesale,217.1,911.82,366.9,544.92
20251001,SKU-0112,Pantry,East,Wholesale,147.2,618.24,248.77,369.47
20251101,SKU-0112,Pantry,East,Wholesale,144.1,605.22,243.53,361.69
20251201,SKU-0112,Pantry,East,Wholesale,119.0,499.8,201.11,298.69
20260101,SKU-0112,Pantry,East,Wholesale,108.5,455.7,183.36,272.34
20260201,SKU-0112,Pantry,East,Wholesale,132.6,556.92,224.09,332.83
20260301,SKU-0112,Pantry,East,Wholesale,310.4,1303.68,524.58,779.1
20260401,SKU-0112,Pantry,East,Wholesale,157.1,659.82,265.5,394.32
20260501,SKU-0112,Pantry,East,Wholesale,62.9,264.18,106.3,157.88
20260601,SKU-0112,Pantry,East,Wholesale,268.2,1126.44,453.26,673.18
20240701,SKU-0113,Beverages,West,Wholesale,153.3,1106.83,257.54,849.29
20240801,SKU-0113,Beverages,West,Wholesale,82.8,597.82,139.1,458.72
20240901,SKU-0113,Beverages,West,Wholesale,124.3,897.45,208.82,688.63
20241001,SKU-0113,Beverages,West,Wholesale,90.9,656.3,152.71,503.59
20241101,SKU-0113,Beverages,West,Wholesale,158.5,1144.37,266.28,878.09
20241201,SKU-0113,Beverages,West,Wholesale,95.8,691.68,160.94,530.74
20250101,SKU-0113,Beverages,West,Wholesale,252.0,1819.44,423.36,1396.08
20250201,SKU-0113,Beverages,West,Wholesale,215.4,1555.19,361.87,1193.32
20250301,SKU-0113,Beverages,West,Wholesale,147.5,1064.95,247.8,817.15
20250401,SKU-0113,Beverages,West,Wholesale,278.4,2010.05,467.71,1542.34
20250501,SKU-0113,Beverages,West,Wholesale,194.8,1406.46,327.26,1079.2
20250601,SKU-0113,Beverages,West,Wholesale,134.3,969.65,225.62,744.03
20250701,SKU-0113,Beverages,West,Wholesale,60.5,436.81,101.64,335.17
20250801,SKU-0113,Beverages,West,Wholesale,217.6,1571.07,365.57,1205.5
20250901,SKU-0113,Beverages,West,Wholesale,137.8,994.92,231.5,763.42
20251001,SKU-0113,Beverages,West,Wholesale,160.1,1155.92,268.97,886.95
20251101,SKU-0113,Beverages,West,Wholesale,120.3,868.57,202.1,666.47
20251201,SKU-0113,Beverages,West,Wholesale,118.1,852.68,198.41,654.27
20260101,SKU-0113,Beverages,West,Wholesale,196.5,1418.73,330.12,1088.61
20260201,SKU-0113,Beverages,West,Wholesale,143.0,1032.46,240.24,792.22
20260301,SKU-0113,Beverages,West,Wholesale,257.0,1855.54,431.76,1423.78
20260401,SKU-0113,Beverages,West,Wholesale,232.1,1675.76,389.93,1285.83
20260501,SKU-0113,Beverages,West,Wholesale,202.3,1460.61,339.86,1120.75
20260601,SKU-0113,Beverages,West,Wholesale,108.5,783.37,182.28,601.09
20240701,SKU-0114,Snacks,North,Online,156.0,575.64,207.48,368.16
20240801,SKU-0114,Snacks,North,Online,163.6,603.68,217.59,386.09
20240901,SKU-0114,Snacks,North,Online,176.0,649.44,234.08,415.36
20241001,SKU-0114,Snacks,North,Online,259.1,956.08,344.6,611.48
20241101,SKU-0114,Snacks,North,Online,295.0,1088.55,392.35,696.2
20241201,SKU-0114,Snacks,North,Online,221.5,817.34,294.6,522.74
20250101,SKU-0114,Snacks,North,Online,210.9,778.22,280.5,497.72
20250201,SKU-0114,Snacks,North,Online,201.4,743.17,267.86,475.31
20250301,SKU-0114,Snacks,North,Online,203.1,749.44,270.12,479.32
20250401,SKU-0114,Snacks,North,Online,178.7,659.4,237.67,421.73
20250501,SKU-0114,Snacks,North,Online,206.9,763.46,275.18,488.28
20250601,SKU-0114,Snacks,North,Online,178.6,659.03,237.54,421.49
20250701,SKU-0114,Snacks,North,Online,249.2,919.55,331.44,588.11
20250801,SKU-0114,Snacks,North,Online,203.7,751.65,270.92,480.73
20250901,SKU-0114,Snacks,North,Online,247.8,914.38,329.57,584.81
20251001,SKU-0114,Snacks,North,Online,296.9,1095.56,394.88,700.68
20251101,SKU-0114,Snacks,North,Online,209.0,771.21,277.97,493.24
20251201,SKU-0114,Snacks,North,Online,376.4,1388.92,500.61,888.31
20260101,SKU-0114,Snacks,North,Online,240.2,886.34,319.47,566.87
20260201,SKU-0114,Snacks,North,Online,224.5,828.4,298.59,529.81
20260301,SKU-0114,Snacks,North,Online,158.7,585.6,211.07,374.53
20260401,SKU-0114,Snacks,North,Online,284.1,1048.33,377.85,670.48
20260501,SKU-0114,Snacks,North,Online,223.6,825.08,297.39,527.69
20260601,SKU-0114,Snacks,North,Online,220.5,813.64,293.27,520.37
20240701,SKU-0115,Dairy,West,Wholesale,215.3,1121.71,417.68,704.03
20240801,SKU-0115,Dairy,West,Wholesale,83.8,436.6,162.57,274.03
20240901,SKU-0115,Dairy,West,Wholesale,235.3,1225.91,456.48,769.43
20241001,SKU-0115,Dairy,West,Wholesale,183.8,957.6,356.57,601.03
20241101,SKU-0115,Dairy,West,Wholesale,148.7,774.73,288.48,486.25
20241201,SKU-0115,Dairy,West,Wholesale,106.8,556.43,207.19,349.24
20250101,SKU-0115,Dairy,West,Wholesale,86.2,449.1,167.23,281.87
20250201,SKU-0115,Dairy,West,Wholesale,154.2,803.38,299.15,504.23
20250301,SKU-0115,Dairy,West,Wholesale,109.7,571.54,212.82,358.72
20250401,SKU-0115,Dairy,West,Wholesale,194.2,1011.78,376.75,635.03
20250501,SKU-0115,Dairy,West,Wholesale,188.0,979.48,364.72,614.76
20250601,SKU-0115,Dairy,West,Wholesale,197.7,1030.02,383.54,646.48
20250701,SKU-0115,Dairy,West,Wholesale,182.9,952.91,354.83,598.08
20250801,SKU-0115,Dairy,West,Wholesale,199.7,1040.44,387.42,653.02
20250901,SKU-0115,Dairy,West,Wholesale,256.6,1336.89,497.8,839.09
20251001,SKU-0115,Dairy,West,Wholesale,192.0,1000.32,372.48,627.84
20251101,SKU-0115,Dairy,West,Wholesale,258.2,1345.22,500.91,844.31
20251201,SKU-0115,Dairy,West,Wholesale,64.4,335.52,124.94,210.58
20260101,SKU-0115,Dairy,West,Wholesale,146.9,765.35,284.99,480.36
20260201,SKU-0115,Dairy,West,Wholesale,81.0,422.01,157.14,264.87
20260301,SKU-0115,Dairy,West,Wholesale,114.9,598.63,222.91,375.72
20260401,SKU-0115,Dairy,West,Wholesale,224.8,1171.21,436.11,735.1
20260501,SKU-0115,Dairy,West,Wholesale,225.5,1174.86,437.47,737.39
20260601,SKU-0115,Dairy,West,Wholesale,217.8,1134.74,422.53,712.21
20240701,SKU-0116,Frozen,Central,Online,28.6,255.97,90.38,165.59
20240801,SKU-0116,Frozen,Central,Online,0.5,4.47,1.58,2.89
20240901,SKU-0116,Frozen,Central,Online,35.8,320.41,113.13,207.28
20241001,SKU-0116,Frozen,Central,Online,21.1,188.84,66.68,122.16
20241101,SKU-0116,Frozen,Central,Online,33.0,295.35,104.28,191.07
20241201,SKU-0116,Frozen,Central,Online,10.7,95.76,33.81,61.95
20250101,SKU-0116,Frozen,Central,Online,35.0,313.25,110.6,202.65
20250201,SKU-0116,Frozen,Central,Online,26.7,238.96,84.37,154.59
20250301,SKU-0116,Frozen,Central,Online,24.3,217.48,76.79,140.69
20250401,SKU-0116,Frozen,Central,Online,12.7,113.66,40.13,73.53
20250501,SKU-0116,Frozen,Central,Online,41.9,375.0,132.4,242.6
20250601,SKU-0116,Frozen,Central,Online,36.5,326.67,115.34,211.33
20250701,SKU-0116,Frozen,Central,Online,29.8,266.71,94.17,172.54
20250801,SKU-0116,Frozen,Central,Online,40.8,365.16,128.93,236.23
20250901,SKU-0116,Frozen,Central,Online,40.4,361.58,127.66,233.92
20251001,SKU-0116,Frozen,Central,Online,30.7,274.76,97.01,177.75
20251101,SKU-0116,Frozen,Central,Online,23.7,212.11,74.89,137.22
20251201,SKU-0116,Frozen,Central,Online,40.1,358.9,126.72,232.18
20260101,SKU-0116,Frozen,Central,Online,34.5,308.77,109.02,199.75
20260201,SKU-0116,Frozen,Central,Online,50.9,455.55,160.84,294.71
20260301,SKU-0116,Frozen,Central,Online,56.1,502.1,177.28,324.82
20260401,SKU-0116,Frozen,Central,Online,26.5,237.18,83.74,153.44
20260501,SKU-0116,Frozen,Central,Online,37.4,334.73,118.18,216.55
20260601,SKU-0116,Frozen,Central,Online,37.6,336.52,118.82,217.7
20240701,SKU-0117,Household,Central,Wholesale,128.1,1535.92,304.88,1231.04
20240801,SKU-0117,Household,Central,Wholesale,85.1,1020.35,202.54,817.81
20240901,SKU-0117,Household,Central,Wholesale,148.8,1784.11,354.14,1429.97
20241001,SKU-0117,Household,Central,Wholesale,108.0,1294.92,257.04,1037.88
20241101,SKU-0117,Household,Central,Wholesale,165.5,1984.34,393.89,1590.45
20241201,SKU-0117,Household,Central,Wholesale,179.7,2154.6,427.69,1726.91
20250101,SKU-0117,Household,Central,Wholesale,169.6,2033.5,403.65,1629.85
20250201,SKU-0117,Household,Central,Wholesale,193.5,2320.06,460.53,1859.53
20250301,SKU-0117,Household,Central,Wholesale,98.6,1182.21,234.67,947.54
20250401,SKU-0117,Household,Central,Wholesale,149.3,1790.11,355.33,1434.78
20250501,SKU-0117,Household,Central,Wholesale,151.8,1820.08,361.28,1458.8
20250601,SKU-0117,Household,Central,Wholesale,145.0,1738.55,345.1,1393.45
20250701,SKU-0117,Household,Central,Wholesale,126.0,1510.74,299.88,1210.86
20250801,SKU-0117,Household,Central,Wholesale,159.3,1910.01,379.13,1530.88
20250901,SKU-0117,Household,Central,Wholesale,170.4,2043.1,405.55,1637.55
20251001,SKU-0117,Household,Central,Wholesale,128.3,1538.32,305.35,1232.97
20251101,SKU-0117,Household,Central,Wholesale,124.8,1496.35,297.02,1199.33
20251201,SKU-0117,Household,Central,Wholesale,172.0,2062.28,409.36,1652.92
20260101,SKU-0117,Household,Central,Wholesale,145.1,1739.75,345.34,1394.41
20260201,SKU-0117,Household,Central,Wholesale,176.6,2117.43,420.31,1697.12
20260301,SKU-0117,Household,Central,Wholesale,164.6,1973.55,391.75,1581.8
20260401,SKU-0117,Household,Central,Wholesale,182.6,2189.37,434.59,1754.78
20260501,SKU-0117,Household,Central,Wholesale,168.5,2020.32,401.03,1619.29
20260601,SKU-0117,Household,Central,Wholesale,181.3,2173.79,431.49,1742.3
20240701,SKU-0118,Personal Care,North,Retail,166.2,1630.42,483.64,1146.78
20240801,SKU-0118,Personal Care,North,Retail,215.0,2109.15,625.65,1483.5
20240901,SKU-0118,Personal Care,North,Retail,252.1,2473.1,733.61,1739.49
20241001,SKU-0118,Personal Care,North,Retail,235.7,2312.22,685.89,1626.33
20241101,SKU-0118,Personal Care,North,Retail,344.5,3379.54,1002.5,2377.04
20241201,SKU-0118,Personal Care,North,Retail,169.3,1660.83,492.66,1168.17
20250101,SKU-0118,Personal Care,North,Retail,177.0,1736.37,515.07,1221.3
20250201,SKU-0118,Personal Care,North,Retail,105.7,1036.92,307.59,729.33
20250301,SKU-0118,Personal Care,North,Retail,211.9,2078.74,616.63,1462.11
20250401,SKU-0118,Personal Care,North,Retail,44.9,440.47,130.66,309.81
20250501,SKU-0118,Personal Care,North,Retail,249.8,2450.54,726.92,1723.62
20250601,SKU-0118,Personal Care,North,Retail,315.6,3096.04,918.4,2177.64
20250701,SKU-0118,Personal Care,North,Retail,85.8,841.7,249.68,592.02
20250801,SKU-0118,Personal Care,North,Retail,197.7,1939.44,575.31,1364.13
20250901,SKU-0118,Personal Care,North,Retail,126.3,1239.0,367.53,871.47
20251001,SKU-0118,Personal Care,North,Retail,206.6,2026.75,601.21,1425.54
20251101,SKU-0118,Personal Care,North,Retail,210.5,2065.0,612.56,1452.44
20251201,SKU-0118,Personal Care,North,Retail,252.2,2474.08,733.9,1740.18
20260101,SKU-0118,Personal Care,North,Retail,234.4,2299.46,682.1,1617.36
20260201,SKU-0118,Personal Care,North,Retail,259.3,2543.73,754.56,1789.17
20260301,SKU-0118,Personal Care,North,Retail,64.6,633.73,187.99,445.74
20260401,SKU-0118,Personal Care,North,Retail,56.1,550.34,163.25,387.09
20260501,SKU-0118,Personal Care,North,Retail,52.8,517.97,153.65,364.32
20260601,SKU-0118,Personal Care,North,Retail,177.9,1745.2,517.69,1227.51
20240701,SKU-0119,Confectionery,North,Wholesale,87.7,413.94,92.96,320.98
20240801,SKU-0119,Confectionery,North,Wholesale,127.7,602.74,135.36,467.38
20240901,SKU-0119,Confectionery,North,Wholesale,164.2,775.02,174.05,600.97
20241001,SKU-0119,Confectionery,North,Wholesale,109.9,518.73,116.49,402.24
20241101,SKU-0119,Confectionery,North,Wholesale,142.3,671.66,150.84,520.82
20241201,SKU-0119,Confectionery,North,Wholesale,144.6,682.51,153.28,529.23
20250101,SKU-0119,Confectionery,North,Wholesale,91.3,430.94,96.78,334.16
20250201,SKU-0119,Confectionery,North,Wholesale,159.4,752.37,168.96,583.41
20250301,SKU-0119,Confectionery,North,Wholesale,115.8,546.58,122.75,423.83
20250401,SKU-0119,Confectionery,North,Wholesale,123.7,583.86,131.12,452.74
20250501,SKU-0119,Confectionery,North,Wholesale,123.3,581.98,130.7,451.28
20250601,SKU-0119,Confectionery,North,Wholesale,75.9,358.25,80.45,277.8
20250701,SKU-0119,Confectionery,North,Wholesale,78.6,370.99,83.32,287.67
20250801,SKU-0119,Confectionery,North,Wholesale,135.7,640.5,143.84,496.66
20250901,SKU-0119,Confectionery,North,Wholesale,103.8,489.94,110.03,379.91
20251001,SKU-0119,Confectionery,North,Wholesale,149.5,705.64,158.47,547.17
20251101,SKU-0119,Confectionery,North,Wholesale,132.0,623.04,139.92,483.12
20251201,SKU-0119,Confectionery,North,Wholesale,133.2,628.7,141.19,487.51
20260101,SKU-0119,Confectionery,North,Wholesale,149.3,704.7,158.26,546.44
20260201,SKU-0119,Confectionery,North,Wholesale,133.4,629.65,141.4,488.25
20260301,SKU-0119,Confectionery,North,Wholesale,122.5,578.2,129.85,448.35
20260401,SKU-0119,Confectionery,North,Wholesale,111.4,525.81,118.08,407.73
20260501,SKU-0119,Confectionery,North,Wholesale,106.0,500.32,112.36,387.96
20260601,SKU-0119,Confectionery,North,Wholesale,82.7,390.34,87.66,302.68
20240701,SKU-0120,Pantry,East,Online,209.5,1192.06,385.48,806.58
20240801,SKU-0120,Pantry,East,Online,174.5,992.91,321.08,671.83
20240901,SKU-0120,Pantry,East,Online,126.7,720.92,233.13,487.79
20241001,SKU-0120,Pantry,East,Online,154.9,881.38,285.02,596.36
20241101,SKU-0120,Pantry,East,Online,140.0,796.6,257.6,539.0
20241201,SKU-0120,Pantry,East,Online,91.3,519.5,167.99,351.51
20250101,SKU-0120,Pantry,East,Online,104.6,595.17,192.46,402.71
20250201,SKU-0120,Pantry,East,Online,102.9,585.5,189.34,396.16
20250301,SKU-0120,Pantry,East,Online,190.9,1086.22,351.26,734.96
20250401,SKU-0120,Pantry,East,Online,190.9,1086.22,351.26,734.96
20250501,SKU-0120,Pantry,East,Online,187.9,1069.15,345.74,723.41
20250601,SKU-0120,Pantry,East,Online,226.0,1285.94,415.84,870.1
20250701,SKU-0120,Pantry,East,Online,251.8,1432.74,463.31,969.43
20250801,SKU-0120,Pantry,East,Online,201.4,1145.97,370.58,775.39
20250901,SKU-0120,Pantry,East,Online,161.0,916.09,296.24,619.85
20251001,SKU-0120,Pantry,East,Online,150.8,858.05,277.47,580.58
20251101,SKU-0120,Pantry,East,Online,93.3,530.88,171.67,359.21
20251201,SKU-0120,Pantry,East,Online,99.3,565.02,182.71,382.31
20260101,SKU-0120,Pantry,East,Online,148.6,845.53,273.42,572.11
20260201,SKU-0120,Pantry,East,Online,167.7,954.21,308.57,645.64
20260301,SKU-0120,Pantry,East,Online,166.2,945.68,305.81,639.87
20260401,SKU-0120,Pantry,East,Online,155.0,881.95,285.2,596.75
20260501,SKU-0120,Pantry,East,Online,142.9,813.1,262.94,550.16
20260601,SKU-0120,Pantry,East,Online,156.2,888.78,287.41,601.37
20240701,SKU-0121,Beverages,West,Retail,157.2,870.89,399.29,471.6
20240801,SKU-0121,Beverages,West,Retail,157.9,874.77,401.07,473.7
20240901,SKU-0121,Beverages,West,Retail,144.4,799.98,366.78,433.2
20241001,SKU-0121,Beverages,West,Retail,129.6,717.98,329.18,388.8
20241101,SKU-0121,Beverages,West,Retail,175.3,971.16,445.26,525.9
20241201,SKU-0121,Beverages,West,Retail,257.2,1424.89,653.29,771.6
20250101,SKU-0121,Beverages,West,Retail,305.5,1692.47,775.97,916.5
20250201,SKU-0121,Beverages,West,Retail,263.7,1460.9,669.8,791.1
20250301,SKU-0121,Beverages,West,Retail,58.0,321.32,147.32,174.0
20250401,SKU-0121,Beverages,West,Retail,83.1,460.37,211.07,249.3
20250501,SKU-0121,Beverages,West,Retail,225.6,1249.82,573.02,676.8
20250601,SKU-0121,Beverages,West,Retail,88.3,489.18,224.28,264.9
20250701,SKU-0121,Beverages,West,Retail,87.9,486.97,223.27,263.7
20250801,SKU-0121,Beverages,West,Retail,277.8,1539.01,705.61,833.4
20250901,SKU-0121,Beverages,West,Retail,140.8,780.03,357.63,422.4
20251001,SKU-0121,Beverages,West,Retail,168.7,934.6,428.5,506.1
20251101,SKU-0121,Beverages,West,Retail,110.1,609.95,279.65,330.3
20251201,SKU-0121,Beverages,West,Retail,387.6,2147.3,984.5,1162.8
20260101,SKU-0121,Beverages,West,Retail,205.5,1138.47,521.97,616.5
20260201,SKU-0121,Beverages,West,Retail,460.5,2551.17,1169.67,1381.5
20260301,SKU-0121,Beverages,West,Retail,198.1,1097.47,503.17,594.3
20260401,SKU-0121,Beverages,West,Retail,186.0,1030.44,472.44,558.0
20260501,SKU-0121,Beverages,West,Retail,136.1,753.99,345.69,408.3
20260601,SKU-0121,Beverages,West,Retail,160.0,886.4,406.4,480.0
20240701,SKU-0122,Snacks,Central,Online,175.5,1007.37,289.58,717.79
20240801,SKU-0122,Snacks,Central,Online,75.8,435.09,125.07,310.02
20240901,SKU-0122,Snacks,Central,Online,50.7,291.02,83.66,207.36
20241001,SKU-0122,Snacks,Central,Online,88.4,507.42,145.86,361.56
20241101,SKU-0122,Snacks,Central,Online,77.6,445.42,128.04,317.38
20241201,SKU-0122,Snacks,Central,Online,86.8,498.23,143.22,355.01
20250101,SKU-0122,Snacks,Central,Online,83.1,476.99,137.11,339.88
20250201,SKU-0122,Snacks,Central,Online,88.1,505.69,145.36,360.33
20250301,SKU-0122,Snacks,Central,Online,64.9,372.53,107.08,265.45
20250401,SKU-0122,Snacks,Central,Online,66.8,383.43,110.22,273.21
20250501,SKU-0122,Snacks,Central,Online,122.9,705.45,202.78,502.67
20250601,SKU-0122,Snacks,Central,Online,90.0,516.6,148.5,368.1
20250701,SKU-0122,Snacks,Central,Online,66.2,379.99,109.23,270.76
20250801,SKU-0122,Snacks,Central,Online,100.1,574.57,165.16,409.41
20250901,SKU-0122,Snacks,Central,Online,131.4,754.24,216.81,537.43
20251001,SKU-0122,Snacks,Central,Online,106.2,609.59,175.23,434.36
20251101,SKU-0122,Snacks,Central,Online,111.8,641.73,184.47,457.26
20251201,SKU-0122,Snacks,Central,Online,110.2,632.55,181.83,450.72
20260101,SKU-0122,Snacks,Central,Online,153.7,882.24,253.6,628.64
20260201,SKU-0122,Snacks,Central,Online,126.1,723.81,208.06,515.75
20260301,SKU-0122,Snacks,Central,Online,145.6,835.74,240.24,595.5
20260401,SKU-0122,Snacks,Central,Online,67.3,386.3,111.04,275.26
20260501,SKU-0122,Snacks,Central,Online,95.9,550.47,158.24,392.23
20260601,SKU-0122,Snacks,Central,Online,114.7,658.38,189.26,469.12
20240701,SKU-0123,Dairy,East,Wholesale,91.0,427.7,151.97,275.73
20240801,SKU-0123,Dairy,East,Wholesale,103.6,486.92,173.01,313.91
20240901,SKU-0123,Dairy,East,Wholesale,102.2,480.34,170.67,309.67
20241001,SKU-0123,Dairy,East,Wholesale,94.6,444.62,157.98,286.64
20241101,SKU-0123,Dairy,East,Wholesale,69.7,327.59,116.4,211.19
20241201,SKU-0123,Dairy,East,Wholesale,57.3,269.31,95.69,173.62
20250101,SKU-0123,Dairy,East,Wholesale,67.1,315.37,112.06,203.31
20250201,SKU-0123,Dairy,East,Wholesale,34.6,162.62,57.78,104.84
20250301,SKU-0123,Dairy,East,Wholesale,78.6,369.42,131.26,238.16
20250401,SKU-0123,Dairy,East,Wholesale,88.3,415.01,147.46,267.55
20250501,SKU-0123,Dairy,East,Wholesale,106.7,501.49,178.19,323.3
20250601,SKU-0123,Dairy,East,Wholesale,99.6,468.12,166.33,301.79
20250701,SKU-0123,Dairy,East,Wholesale,96.5,453.55,161.16,292.39
20250801,SKU-0123,Dairy,East,Wholesale,107.1,503.37,178.86,324.51
20250901,SKU-0123,Dairy,East,Wholesale,129.7,609.59,216.6,392.99
20251001,SKU-0123,Dairy,East,Wholesale,96.7,454.49,161.49,293.0
20251101,SKU-0123,Dairy,East,Wholesale,106.7,501.49,178.19,323.3
20251201,SKU-0123,Dairy,East,Wholesale,74.2,348.74,123.91,224.83
20260101,SKU-0123,Dairy,East,Wholesale,85.6,402.32,142.95,259.37
20260201,SKU-0123,Dairy,East,Wholesale,74.2,348.74,123.91,224.83
20260301,SKU-0123,Dairy,East,Wholesale,78.8,370.36,131.6,238.76
20260401,SKU-0123,Dairy,East,Wholesale,102.3,480.81,170.84,309.97
20260501,SKU-0123,Dairy,East,Wholesale,100.0,470.0,167.0,303.0
20260601,SKU-0123,Dairy,East,Wholesale,121.0,568.7,202.07,366.63
20240701,SKU-0124,Frozen,Central,Retail,172.8,1237.25,506.3,730.95
20240801,SKU-0124,Frozen,Central,Retail,183.1,1311.0,536.48,774.52
20240901,SKU-0124,Frozen,Central,Retail,177.4,1270.18,519.78,750.4
20241001,SKU-0124,Frozen,Central,Retail,165.3,1183.55,484.33,699.22
20241101,SKU-0124,Frozen,Central,Retail,141.6,1013.86,414.89,598.97
20241201,SKU-0124,Frozen,Central,Retail,135.5,970.18,397.02,573.16
20250101,SKU-0124,Frozen,Central,Retail,182.1,1303.84,533.55,770.29
20250201,SKU-0124,Frozen,Central,Retail,239.0,1711.24,700.27,1010.97
20250301,SKU-0124,Frozen,Central,Retail,178.0,1274.48,521.54,752.94
20250401,SKU-0124,Frozen,Central,Retail,187.8,1344.65,550.25,794.4
20250501,SKU-0124,Frozen,Central,Retail,221.7,1587.37,649.58,937.79
20250601,SKU-0124,Frozen,Central,Retail,224.0,1603.84,656.32,947.52
20250701,SKU-0124,Frozen,Central,Retail,201.6,1443.46,590.69,852.77
20250801,SKU-0124,Frozen,Central,Retail,208.6,1493.58,611.2,882.38
20250901,SKU-0124,Frozen,Central,Retail,232.6,1665.42,681.52,983.9
20251001,SKU-0124,Frozen,Central,Retail,229.7,1644.65,673.02,971.63
20251101,SKU-0124,Frozen,Central,Retail,208.8,1495.01,611.78,883.23
20251201,SKU-0124,Frozen,Central,Retail,181.8,1301.69,532.67,769.02
20260101,SKU-0124,Frozen,Central,Retail,191.9,1374.0,562.27,811.73
20260201,SKU-0124,Frozen,Central,Retail,177.7,1272.33,520.66,751.67
20260301,SKU-0124,Frozen,Central,Retail,276.6,1980.46,810.44,1170.02
20260401,SKU-0124,Frozen,Central,Retail,231.6,1658.26,678.59,979.67
20260501,SKU-0124,Frozen,Central,Retail,211.4,1513.62,619.4,894.22
20260601,SKU-0124,Frozen,Central,Retail,183.2,1311.71,536.78,774.93
20240701,SKU-0125,Household,North,Retail,52.3,483.78,192.46,291.32
20240801,SKU-0125,Household,North,Retail,70.6,653.05,259.81,393.24
20240901,SKU-0125,Household,North,Retail,67.6,625.3,248.77,376.53
20241001,SKU-0125,Household,North,Retail,77.4,715.95,284.83,431.12
20241101,SKU-0125,Household,North,Retail,79.8,738.15,293.66,444.49
20241201,SKU-0125,Household,North,Retail,81.4,752.95,299.55,453.4
20250101,SKU-0125,Household,North,Retail,95.9,887.08,352.91,534.17
20250201,SKU-0125,Household,North,Retail,108.9,1007.32,400.75,606.57
20250301,SKU-0125,Household,North,Retail,105.3,974.02,387.5,586.52
20250401,SKU-0125,Household,North,Retail,119.5,1105.38,439.76,665.62
20250501,SKU-0125,Household,North,Retail,85.4,789.95,314.27,475.68
20250601,SKU-0125,Household,North,Retail,70.4,651.2,259.07,392.13
20250701,SKU-0125,Household,North,Retail,73.4,678.95,270.11,408.84
20250801,SKU-0125,Household,North,Retail,89.8,830.65,330.46,500.19
20250901,SKU-0125,Household,North,Retail,80.2,741.85,295.14,446.71
20251001,SKU-0125,Household,North,Retail,76.9,711.32,282.99,428.33
20251101,SKU-0125,Household,North,Retail,97.2,899.1,357.7,541.4
20251201,SKU-0125,Household,North,Retail,104.5,966.62,384.56,582.06
20260101,SKU-0125,Household,North,Retail,84.8,784.4,312.06,472.34
20260201,SKU-0125,Household,North,Retail,112.1,1036.92,412.53,624.39
20260301,SKU-0125,Household,North,Retail,76.5,707.62,281.52,426.1
20260401,SKU-0125,Household,North,Retail,98.6,912.05,362.85,549.2
20260501,SKU-0125,Household,North,Retail,102.9,951.82,378.67,573.15
20260601,SKU-0125,Household,North,Retail,107.9,998.08,397.07,601.01
20240701,SKU-0126,Personal Care,West,Wholesale,162.2,1767.98,613.12,1154.86
20240801,SKU-0126,Personal Care,West,Wholesale,236.3,2575.67,893.21,1682.46
20240901,SKU-0126,Personal Care,West,Wholesale,356.2,3882.58,1346.44,2536.14
20241001,SKU-0126,Personal Care,West,Wholesale,190.2,2073.18,718.96,1354.22
20241101,SKU-0126,Personal Care,West,Wholesale,104.5,1139.05,395.01,744.04
20241201,SKU-0126,Personal Care,West,Wholesale,143.4,1563.06,542.05,1021.01
20250101,SKU-0126,Personal Care,West,Wholesale,98.1,1069.29,370.82,698.47
20250201,SKU-0126,Personal Care,West,Wholesale,76.0,828.4,287.28,541.12
20250301,SKU-0126,Personal Care,West,Wholesale,299.1,3260.19,1130.6,2129.59
20250401,SKU-0126,Personal Care,West,Wholesale,202.4,2206.16,765.07,1441.09
20250501,SKU-0126,Personal Care,West,Wholesale,204.2,2225.78,771.88,1453.9
20250601,SKU-0126,Personal Care,West,Wholesale,334.0,3640.6,1262.52,2378.08
20250701,SKU-0126,Personal Care,West,Wholesale,237.4,2587.66,897.37,1690.29
20250801,SKU-0126,Personal Care,West,Wholesale,244.0,2659.6,922.32,1737.28
20250901,SKU-0126,Personal Care,West,Wholesale,173.3,1888.97,655.07,1233.9
20251001,SKU-0126,Personal Care,West,Wholesale,243.2,2650.88,919.3,1731.58
20251101,SKU-0126,Personal Care,West,Wholesale,265.8,2897.22,1004.72,1892.5
20251201,SKU-0126,Personal Care,West,Wholesale,143.3,1561.97,541.67,1020.3
20260101,SKU-0126,Personal Care,West,Wholesale,114.2,1244.78,431.68,813.1
